id,date,primary_type,location_description,arrest,domestic,community_area,year,latitude,longitude
13970314,2025-09-15T15:00:00.000,CRIMINAL DAMAGE,APARTMENT,False,False,5,2025,41.932864085,-87.681382901
13967972,2025-09-15T15:00:00.000,BURGLARY,RESIDENCE,False,False,62,2025,41.788911945,-87.729163608
13967992,2025-09-15T15:00:00.000,OTHER OFFENSE,STREET,False,False,30,2025,41.844506623,-87.705820437
13967979,2025-09-15T15:00:00.000,MOTOR VEHICLE THEFT,STREET,False,False,7,2025,41.926523588,-87.634050522
13967526,2025-09-15T14:50:00.000,THEFT,CONVENIENCE STORE,False,False,16,2025,41.950736661,-87.707930056
13967991,2025-09-15T14:46:00.000,ASSAULT,RESIDENCE,False,True,66,2025,41.770980882,-87.688307223
13967815,2025-09-15T14:45:00.000,BATTERY,NURSING / RETIREMENT HOME,False,False,4,2025,41.979649551,-87.680799226
13967707,2025-09-15T14:45:00.000,BATTERY,STREET,False,False,44,2025,41.74515349,-87.605065386
13975382,2025-09-15T14:42:00.000,OFFENSE INVOLVING CHILDREN,RESIDENCE,False,True,43,2025,,
13967622,2025-09-15T14:40:00.000,BATTERY,APARTMENT,False,True,19,2025,41.919358043,-87.765813545
13967552,2025-09-15T14:35:00.000,BATTERY,APARTMENT,False,True,11,2025,41.97994543,-87.782260095
13967955,2025-09-15T14:34:00.000,THEFT,SMALL RETAIL STORE,False,False,8,2025,41.893842714,-87.62422959
13967633,2025-09-15T14:32:00.000,DECEPTIVE PRACTICE,OTHER (SPECIFY),False,False,16,2025,41.960804594,-87.740403725
13967702,2025-09-15T14:30:00.000,THEFT,STREET,False,False,32,2025,41.886190872,-87.624527215
13975267,2025-09-15T14:30:00.000,THEFT,DEPARTMENT STORE,False,False,32,2025,41.882394062,-87.627844798
13968324,2025-09-15T14:30:00.000,ASSAULT,SCHOOL - PUBLIC GROUNDS,False,False,46,2025,41.742271198,-87.56000975
13968354,2025-09-15T14:24:00.000,CRIMINAL DAMAGE,RESIDENCE,False,False,11,2025,41.979463546,-87.763375058
13971239,2025-09-15T14:16:00.000,ASSAULT,RESIDENCE,False,False,66,2025,41.76943556,-87.690705457
13968522,2025-09-15T14:15:00.000,THEFT,ATHLETIC CLUB,False,False,8,2025,41.890900247,-87.639397357
13968841,2025-09-15T14:14:00.000,DECEPTIVE PRACTICE,APARTMENT,False,False,68,2025,41.764677368,-87.637086347
13967465,2025-09-15T14:10:00.000,BATTERY,STREET,False,False,77,2025,41.99004597,-87.658729305
13967533,2025-09-15T14:07:00.000,BATTERY,CTA BUS,False,False,28,2025,41.874073126,-87.674438953
13967494,2025-09-15T14:06:00.000,THEFT,GROCERY FOOD STORE,False,False,28,2025,41.866331725,-87.666379171
13967449,2025-09-15T14:00:00.000,CRIMINAL DAMAGE,STREET,False,False,33,2025,41.853876458,-87.619066239
13967601,2025-09-15T14:00:00.000,BATTERY,APARTMENT,False,False,44,2025,41.74035942,-87.600784913
13968085,2025-09-15T14:00:00.000,CRIMINAL DAMAGE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,16,2025,41.953087341,-87.725090015
13967778,2025-09-15T14:00:00.000,THEFT,STREET,False,False,42,2025,41.784925032,-87.610907443
13968009,2025-09-15T14:00:00.000,THEFT,HOTEL / MOTEL,False,False,32,2025,41.872709056,-87.624187857
13967487,2025-09-15T14:00:00.000,BATTERY,STREET,True,True,77,2025,41.994538155,-87.661996341
13967631,2025-09-15T14:00:00.000,OTHER OFFENSE,RESIDENCE,False,False,19,2025,41.934194995,-87.752425588
13968958,2025-09-15T14:00:00.000,MOTOR VEHICLE THEFT,STREET,False,False,8,2025,41.891678767,-87.627551654
13967434,2025-09-15T14:00:00.000,NARCOTICS,POLICE FACILITY / VEHICLE PARKING LOT,True,False,29,2025,41.868180939,-87.709271389
13968022,2025-09-15T14:00:00.000,THEFT,RESIDENCE,False,False,69,2025,41.76492296,-87.612825339
13967632,2025-09-15T13:57:00.000,BURGLARY,APARTMENT,False,False,24,2025,41.907686023,-87.673255825
13967829,2025-09-15T13:53:00.000,ASSAULT,RESTAURANT,False,False,8,2025,41.908176407,-87.634618163
13968207,2025-09-15T13:50:00.000,CRIMINAL DAMAGE,STREET,False,False,34,2025,41.845461374,-87.636291899
13968359,2025-09-15T13:45:00.000,THEFT,SIDEWALK,False,False,28,2025,41.867206743,-87.643090037
13975128,2025-09-15T13:45:00.000,ASSAULT,SCHOOL - PUBLIC BUILDING,False,False,66,2025,41.774330666,-87.708484611
13970023,2025-09-15T13:30:00.000,THEFT,RESIDENCE,False,False,32,2025,41.874484611,-87.634037936
13967482,2025-09-15T13:30:00.000,CRIMINAL TRESPASS,SIDEWALK,False,False,35,2025,41.830619057,-87.626641352
13967859,2025-09-15T13:27:00.000,THEFT,SMALL RETAIL STORE,False,False,32,2025,41.882470918,-87.627847625
13967573,2025-09-15T13:27:00.000,THEFT,DEPARTMENT STORE,True,False,8,2025,41.910533752,-87.653832316
13968341,2025-09-15T13:24:00.000,THEFT,STREET,False,False,34,2025,41.853891756,-87.632687618
13967466,2025-09-15T13:21:00.000,ASSAULT,STREET,False,False,77,2025,41.995054533,-87.65553849
13967486,2025-09-15T13:20:00.000,BATTERY,STREET,False,False,77,2025,41.990848162,-87.665923238
13968438,2025-09-15T13:00:00.000,CRIMINAL TRESPASS,STREET,False,False,25,2025,41.878584245,-87.74619137
13967985,2025-09-15T13:00:00.000,BATTERY,SCHOOL - PUBLIC GROUNDS,False,True,57,2025,41.803201891,-87.72198373
13968585,2025-09-15T13:00:00.000,THEFT,STREET,False,False,32,2025,41.880816562,-87.624795924
13967407,2025-09-15T13:00:00.000,MOTOR VEHICLE THEFT,STREET,False,False,51,2025,41.722547546,-87.568986442
13969453,2025-09-15T13:00:00.000,DECEPTIVE PRACTICE,APARTMENT,False,False,53,2025,41.673207966,-87.617674109
13967490,2025-09-15T13:00:00.000,BATTERY,APARTMENT,True,True,38,2025,41.816713456,-87.612446891
13968446,2025-09-15T13:00:00.000,DECEPTIVE PRACTICE,APARTMENT,False,False,60,2025,41.8371742,-87.647313672
13968076,2025-09-15T13:00:00.000,ASSAULT,STREET,False,False,42,2025,41.780211432,-87.597244425
13971751,2025-09-15T13:00:00.000,DECEPTIVE PRACTICE,APARTMENT,False,False,64,2025,41.774892259,-87.784587163
13968238,2025-09-15T13:00:00.000,MOTOR VEHICLE THEFT,STREET,False,False,25,2025,41.903225108,-87.749477462
13967736,2025-09-15T13:00:00.000,DECEPTIVE PRACTICE,DEPARTMENT STORE,False,False,50,2025,41.695982095,-87.596653142
